name,singer,singer_id,duration,link
Mon Aaji Uri Guchi Jai,Namita Bhattacharya,/artist/namita-bhattacharya,03:26,https://gaana.com//song/mon-aaji-uri-guchi-jai
O Deha Bihua,Anima Choudhury,/artist/anima-choudhury,03:24,https://gaana.com//song/o-deha-bihua
Atoi Obuj Mon,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:53,https://gaana.com//song/a-toi-obuj-mon
Tejore Kamalapati - Borgeet,Khagen Mahanta,/artist/khagen-mahanta,05:36,https://gaana.com//song/tejore-kamalapati-borgeet
Aami Pani Ana Ghat,Khagen Phukan|Nikunjalata Mahanta|Prahlad Bora|Ranima Devi|Maheshwar Barua,/artist/khagen-phukan|/artist/nikunjalata-mahanta|/artist/prahlad-bora|/artist/ranima-devi|/artist/maheshwar-barua-2,06:26,https://gaana.com//song/aami-pani-ana-ghat
Paar Hoi Gale,Dwipen Baruah,/artist/dwipen-baruah,04:56,https://gaana.com//song/paar-hoi-gale
Dolani Lagiche,Mridula Das Dewan,/artist/mridula-das-dewan,03:05,https://gaana.com//song/dolani-lagiche
Arey Orey More Bhaber Deora,Pranita Barman,/artist/pranita-barman,02:53,https://gaana.com//song/arey-orey-more-bhaber-deora
Enaka Nokba Jaoga Buli,Anima Choudhury,/artist/anima-choudhury,02:55,https://gaana.com//song/enaka-nokba-jaoga-buli
Hanhi Hoi Parimgoi,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,02:49,https://gaana.com//song/hanhi-hoi-parimgoi
Moyna Kon Bidhatai,Dwipen Baruah|Renu Barua,/artist/dwipen-baruah|/artist/renu-barua,03:16,https://gaana.com//song/moyna-kon-bidhatai
Mora Sindhu Kandhe Loia,Rameshwar Pathak,/artist/rameshwar-pathak,03:13,https://gaana.com//song/mora-sindhu-kandhe-loia
Rambha Menaka Kingba Juthika,Jayanta Hazarika|Kula Baruwa,/artist/jayanta-hazarika|/artist/kula-baruwa,03:11,https://gaana.com//song/rambha-menaka-kingba-juthika
