name,singer,singer_id,duration,link
Baaro Huduga,Manjula Gururaj|Chorus,/artist/manjula-gururaj|/artist/chorus,04:36,https://gaana.com//song/baaro-huduga
Amma Ninna Tholinalli,P. Susheela,/artist/p-suseela-2,03:24,https://gaana.com//song/amma-ninna-tholinalli
Maneya Brundaavana,B.K. Sumitra,/artist/bk-sumitra-2,03:35,https://gaana.com//song/maneya-brundaavana-1
Devara Gudiyali,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,05:11,https://gaana.com//song/devara-gudiyali
Ninnantha Srimathi,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,04:34,https://gaana.com//song/ninnantha-srimathi
Nodalli Meravangie,P. Susheela,/artist/p-suseela-2,03:18,https://gaana.com//song/nodalli-meravangie
Sanje Gaali Chenna,Raj Kumar Bharathi|B.R.Chaya,/artist/raj-kumar-bharathi|/artist/brchaya,04:04,https://gaana.com//song/sanje-gaali-chenna
Yaaru Eanu Maduvaru,P.B. Sreenivas,/artist/pb-sreenivas,04:07,https://gaana.com//song/yaaru-enu-maaduvaru
Giniye Nanna,Dr. Rajkumar,/artist/dr-rajkumar-1,03:19,https://gaana.com//song/giniye-nanna-3
Neneyade Iralaare,Dr. Rajkumar,/artist/dr-rajkumar-1,03:09,https://gaana.com//song/neneyade-iralaare
Emmagondu Chinthe,Dr. Rohini Mohan,/artist/dr-rohini-mohan,01:26,https://gaana.com//song/emmagondu-chinthe
Thaayiggaagi Naadigaagi,P.B. Sreenivas,/artist/pb-sreenivas,03:15,https://gaana.com//song/thaayiggaagi-naadigaagi
Naa Bareda Kavanadali,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:23,https://gaana.com//song/naa-bareda-kavanadali-1
Hatthira Hatthira Hennina Hatthira,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:44,https://gaana.com//song/hatthira-hatthira-hennina-hatthira
Music Bit - 2,Not Applicable,/artist/not-applicable,01:47,https://gaana.com//song/music-bit-2-1
Baare Baare,P.B. Sreenivas,/artist/pb-sreenivas,03:18,https://gaana.com//song/baare-baare-9
Hareyukkide,P Leela,/artist/p-leela,03:02,https://gaana.com//song/harehukkide
1991 Sundari,S. P. Balasubrahmanyam|Chorus,/artist/s-p-balasubrahamanyam|/artist/chorus,04:42,https://gaana.com//song/1991-sundari
Hasivaadode,Indoo Vishwanath,/artist/indoo-vishwanath,01:51,https://gaana.com//song/hasivaadode
Kanni Nalle,Alisha|K. S. Chithra,/artist/alisha|/artist/chitra,04:07,https://gaana.com//song/kanni-nalle
Luna Mele Nanna Myna,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,04:21,https://gaana.com//song/luna-mele-nanna-myna
Appa Maadappana,Ramani|P. Jayachandran,/artist/ramani|/artist/p-jayachandran-1,04:27,https://gaana.com//song/appa-maadappana
Bete Bete Bete,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:08,https://gaana.com//song/bete-bete-bete
Ondhe Ondhu Hoovu,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:31,https://gaana.com//song/ondhe-ondhu-hoovu
Baalalli Ondagona,L.R. Eswari,/artist/lr-eswari-2,03:31,https://gaana.com//song/baalalli-ondagona
Bhavathi Bhikshandehi,P.B. Sreenivas,/artist/pb-sreenivas,03:08,https://gaana.com//song/bhavathi-bhikshandehi
He Superman,Usha Uthup,/artist/usha-uthup,04:52,https://gaana.com//song/he-superman
Yaaru Eanu Maduvaru,P.B. Sreenivas,/artist/pb-sreenivas,04:07,https://gaana.com//song/yaaru-eanu-maduvaru-1
Kasthoori Kannada Kuladha,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,03:29,https://gaana.com//song/kasthoori-kannada-kuladha
Hakkiyu Haaruthide,P.B. Sreenivas,/artist/pb-sreenivas,03:04,https://gaana.com//song/hakkiyu-haaruthide-1
Idu Yaava Fashanno Jhony,S. P. Balasubrahmanyam|B.K. Sumitra,/artist/s-p-balasubrahamanyam|/artist/bk-sumitra-2,03:27,https://gaana.com//song/idu-yaava-fashanno-jhony
Preethiyinda Ene Kelu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:12,https://gaana.com//song/preethiyinda-ene-kelu
Alli Illi Hudukutha,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,03:35,https://gaana.com//song/alli-illi-hudukutha-5
Jagadeesha Sarvesha,S. Janaki,/artist/s-janaki,03:05,https://gaana.com//song/jagadeesha-sarvesha
Preathi Premagale,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,03:38,https://gaana.com//song/preathi-premagale-2
Naa Bayasada Bhagya,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,03:36,https://gaana.com//song/naa-bayasada-bhagya
Chandira Bhoomige,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,03:27,https://gaana.com//song/chandira-bhoomige-1
Ninna Kanna Kannidiyalli,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,03:29,https://gaana.com//song/ninna-kanna-kannidiyalli
Ondhe Maradha,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:16,https://gaana.com//song/ondhe-maradha
Alli Illi Hudukutha,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,03:35,https://gaana.com//song/alli-illi-hudukutha-4
Devva Alla Kano,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,04:43,https://gaana.com//song/devva-alla-kano
Sree Rajarajeswari,M. S. Sheela,/artist/m-s-sheela-1,06:04,https://gaana.com//song/sree-rajarajeswari-1
Ee Rambhe Andha,Sadhu Kokila|Mangla|Suma|Kusuma,/artist/sadhu-kokila|/artist/mangla|/artist/suma|/artist/kusuma,04:55,https://gaana.com//song/ee-rambhe-andha
