name,singer,singer_id,duration,link
Anath Na Chhe Nath Saibaba,Rajani Mehta,/artist/rajani-mehta,05:04,https://gaana.com//song/anath-na-chhe-nath-saibaba
Maro Sasro Sava Lakh No,Praful  Dave,/artist/praful-dave-1,06:07,https://gaana.com//song/maro-sasro-sava-lakh-no
Kachi Matina Kodiyan,Manna Dey,/artist/manna-dey,03:29,https://gaana.com//song/kachi-matina-kodiyan
Karine Mohabbat,Hansa Dave,/artist/hansa-dave,05:07,https://gaana.com//song/karine-mohabbat
Aaj Man Bhari Nacho Nupur,Suman Kalyanpur,/artist/suman-kalyanpur,06:54,https://gaana.com//song/aaj-man-bhari-nacho-nupur
Kanudo Kaljanee Kor Chhe,Mahendra Kapoor|Harshada Rawal|Chorus,/artist/mahendra-kapoor|/artist/harshada-rawal|/artist/chorus,03:16,https://gaana.com//song/kanudo-kaljanee-kor-chhe
Moragadh vali Tune Vandu,Hemant Chauhan,/artist/hemant-chauhan,06:31,https://gaana.com//song/moragadh-vali-tune-vandu
Samne Kanthe Velada,Damyanti Bardai|Chorus,/artist/damyanti-bardai|/artist/chorus,03:42,https://gaana.com//song/samne-kanthe-velada
Hoth Bheena Bheena,Bhupinder Singh|Preeti Sagar,/artist/bhupinder-singh|/artist/preeti-sagar,03:38,https://gaana.com//song/hoth-bheena-bheena
Madi Tara Besana Gadh Girnar,Sheela Shethia,/artist/sheela-shethia,03:48,https://gaana.com//song/madi-tara-besana-gadh-girnar
Ek Lapsi,Mohammed Rafi|Suman Kalyanpur,/artist/mohammad-rafi|/artist/suman-kalyanpur,03:25,https://gaana.com//song/ek-lapsi
Advad Dadvad Nagara Vaage,Praful  Dave|Damyanti Bardai,/artist/praful-dave-1|/artist/damyanti-bardai,07:40,https://gaana.com//song/advad-dadvad-nagara-vaage
Mubarak Tamone Aa Rupiyani Theli,Mohammed Rafi|Chorus,/artist/mohammad-rafi|/artist/chorus,03:31,https://gaana.com//song/mubarak-tamone-aa-rupiyani-theli
Aaiya Hoo - Guj Ver Of Album Superuna,Joan Mascarenhas,/artist/joan-mascarenhas,00:45,https://gaana.com//song/aaiya-hoo-guj-ver-of-album-superuna
Madi Tara Besna Gadh Girnar - Duet,Usha Mangeshkar|Praful  Dave,/artist/usha-mangeshkar-2|/artist/praful-dave-1,04:32,https://gaana.com//song/madi-tara-besna-gadh-girnar-duet
Vansaldi Vagi Re Mara Vhala Ni,Meena Patel|Praful  Dave|Chorus,/artist/meena-patel|/artist/praful-dave-1|/artist/chorus,05:19,https://gaana.com//song/vansaldi-vagi-re-mara-vahala-ni
Kalajaman Kandaryata,Mahendra Kapoor,/artist/mahendra-kapoor,03:15,https://gaana.com//song/kalajaman-kandaryata
Chaar Vaar Chetavni Apu,Asha Bhosle,/artist/asha-bhosle-1,03:09,https://gaana.com//song/chaar-vaar-chetavni-apu
Jago Jalaram,Abraham Bhagat,/artist/abraham-bhagat,03:09,https://gaana.com//song/jago-jalaram-3
