name,singer,singer_id,duration,link
Chadli Jawani Udela Nayan Par,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,05:34,https://gaana.com//song/chadli-jawani-udela-nayan-par-1
Khul Ke Pyar Kari Ja,Anuradha Paudwal|Suresh Wadkar,/artist/anuradha-paudwal-2|/artist/suresh-wadkar,05:29,https://gaana.com//song/khul-ke-pyar-kari-ja
Hamre Hathwa Mein,Mahendra Kapoor,/artist/mahendra-kapoor,03:18,https://gaana.com//song/hamare-hathwe-main
Padal Daka Chane Ke Khet Mein,Asha Bhosle,/artist/asha-bhosle-1,05:09,https://gaana.com//song/padal-daka-chane-ke-khet-mein
Baanh Ke Raakhab Rasriya Se,Alka Yagnik,/artist/alka-yagnik,04:49,https://gaana.com//song/baanh-ke-raakhab-rasriya-se
Devi Maiyya,Usha Mangeshkar,/artist/usha-mangeshkar-2,04:00,https://gaana.com//song/devi-maiyya
Hathiya Hathiya Sor Kayile,CHANDRAMANI MUKHERJEE,/artist/chandramani-mukherjee,03:31,https://gaana.com//song/hathiya-hathiya-sor-kayile
Rashik Bhramare,Asha Bhosle,/artist/asha-bhosle-1,04:24,https://gaana.com//song/rashik-bhramare-2
Yashoda Tohare Lala Se Mai Haari,Urmila Srivastav,/artist/urmila-srivastav,05:31,https://gaana.com//song/yashoda-tohare-lala-se-mai-haari
Ganga Jaisan Bhauji Hamaar,CHANDRAMANI MUKHERJEE|Udit Narayan,/artist/chandramani-mukherjee|/artist/udit-narayan,05:29,https://gaana.com//song/ganga-jaisan-bhauji-hamaar
Rasgulla Se Marke,Baleswar,/artist/baleswar-16,06:05,https://gaana.com//song/rasgulla-se-marke
Aaja Aaja Raja Kareja Mein,Anuradha Paudwal|Suresh Wadkar,/artist/anuradha-paudwal-2|/artist/suresh-wadkar,03:00,https://gaana.com//song/aaja-aaja-raja-kareja-mein
Manawa Na Laage Dekhi Saawari Surtiya,Anupama Deshpande|KISHORE DAYARAM,/artist/anupama-deshpande|/artist/kishore-dayaram,05:42,https://gaana.com//song/manawa-na-laage-dekhi-saawari-surtiya
Baeran Ho Gayi Jhuleniya,MUNNI DEVI,/artist/munni-devi,03:57,https://gaana.com//song/baeran-ho-gayi-jhuleniya-1
Bhauji Jaise Bhaiya Mane,Geeta Dutt,/artist/geeta-dutt,03:28,https://gaana.com//song/bhauji-jaise-bhaiya-mane
Jaane Hame Hai Babina,MUNNI DEVI,/artist/munni-devi,05:42,https://gaana.com//song/jaane-hame-hai-babina-1
Haay Re Jiyara(Vivah Geet),Sharda Sinha,/artist/sharda-sinha,04:36,https://gaana.com//song/haay-re-jiyaravivah-geet
Chaahe Hamen Maaro Katari,Alka Yagnik,/artist/alka-yagnik,05:02,https://gaana.com//song/chaahe-hamen-maaro-katari
Bagia Mein Amba,Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,03:12,https://gaana.com//song/bagia-mein-amba
Piya Rakhih Senurawa Ke Laaj,Suresh Wadkar|CHANDRAMANI MUKHERJEE,/artist/suresh-wadkar|/artist/chandramani-mukherjee,04:05,https://gaana.com//song/piya-rakhih-senurawa-ke-laaj
Aisan Basuria Bajao,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:11,https://gaana.com//song/aisan-basuria-bajao
Kitna Gayile Jail Khana,Dilraj Kaur,/artist/dilraj-kaur,06:21,https://gaana.com//song/kitna-gayile-jail-khana
Aayal Tufan Mail Gadiya,Anuradha Paudwal|Dilraj Kaur|Sathi,/artist/anuradha-paudwal-2|/artist/dilraj-kaur|/artist/sathi,06:54,https://gaana.com//song/aayal-tufan-mail-gadiya
Saab Dukh Sahli,Usha Mangeshkar,/artist/usha-mangeshkar-2,05:55,https://gaana.com//song/saab-dukh-sahli
Nimiya Tale Doli Rakh De,Sharda Sinha,/artist/sharda-sinha,08:43,https://gaana.com//song/nimiya-tale-doli-rakh-de
Badi Maja Aave Chane Ke Khet Mein,AMARJEET KAVI|Party,/artist/amarjeet-kavi|/artist/party,07:01,https://gaana.com//song/badi-maja-aave-chane-ke-khet-mein
Ae Sajan Hum Mudri,Anuradha Paudwal|Mohammad Aziz,/artist/anuradha-paudwal-2|/artist/mohammad-aziz,05:42,https://gaana.com//song/ae-sajan-hum-mudri
Ae Doctor Babu,Dilraj Kaur|Mohammad Aziz,/artist/dilraj-kaur|/artist/mohammad-aziz,05:02,https://gaana.com//song/ae-doctor-babu
Banaras Ka Panda,Baleswar,/artist/baleswar-16,06:02,https://gaana.com//song/banaras-ka-panda
Kajarwa Ho Raja,Munna Singh,/artist/munna-singh,08:06,https://gaana.com//song/kajarwa-ho-raja
Bala Jobna Hai Hai,Suresh Wadkar|Dilraj Kaur,/artist/suresh-wadkar|/artist/dilraj-kaur,05:55,https://gaana.com//song/bala-jobna-hai-hai
Dekh Dehiyan Phulaail,Dilraj Kaur|Suresh Wadkar,/artist/dilraj-kaur|/artist/suresh-wadkar,02:54,https://gaana.com//song/dekh-dehiyan-phulaail
Baba A Baba,Chandrani Mukherjee,/artist/chandrani-mukherjee,04:00,https://gaana.com//song/baba-a-baba
Lahre Chunariya Dhani,YASHPAL SINGH|Kavita Krishnamurthy,/artist/yashpal-singh|/artist/kavita-subramaniam,06:08,https://gaana.com//song/lahre-chunariya-dhani
Vahi Ek Insaa Insaan Hoga,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,06:22,https://gaana.com//song/vahi-ek-insaa-insaan-hoga
Maathe Maati Ke Tika,Mahendra Kapoor|Chandrani Mukherjee,/artist/mahendra-kapoor|/artist/chandrani-mukherjee,06:34,https://gaana.com//song/maathe-maati-ke-tika
Kalkatwa Se Balmuwa Mora Aavelna,KASHI BULLU YADAV,/artist/kashi-bullu-yadav,10:00,https://gaana.com//song/kalkatwa-se-balmuwa-mora-aavelna
Gor Gor Dahiyanse,Talat Mahmood|Usha Mangeshkar,/artist/talat-mahmood|/artist/usha-mangeshkar-2,03:20,https://gaana.com//song/gor-gor-dahiyanse
Ankhiyan Se Ankhiyan,Suresh Wadkar|Udit Narayan,/artist/suresh-wadkar|/artist/udit-narayan,03:18,https://gaana.com//song/ankhiyan-se-ankhiyan
Sati Sukanya,Mahendra Kapoor|Usha Mangeshkar,/artist/mahendra-kapoor|/artist/usha-mangeshkar-2,04:08,https://gaana.com//song/sati-sukanya-2
Kayise Khele Jaayi,CHANDRAMANI MUKHERJEE,/artist/chandramani-mukherjee,03:48,https://gaana.com//song/kayise-khele-jaayi
Jab Ghadiya Bajave Sadhe Chaar,Suresh Wadkar|Alka Yagnik,/artist/suresh-wadkar|/artist/alka-yagnik,05:02,https://gaana.com//song/jab-ghadiya-bajave-sadhe-chaar
Chhodi De Police Ke Noukariya,Munna Singh,/artist/munna-singh,08:19,https://gaana.com//song/chhodi-de-police-ke-noukariya
Chahe Hille Dharti,Mahendra Kapoor,/artist/mahendra-kapoor,02:41,https://gaana.com//song/chahe-hille-dharti
Umiriya Bhayile(Nautanki),Dilraj Kaur,/artist/dilraj-kaur,05:16,https://gaana.com//song/umiriya-bhayilenautanki
Baoor Ho Gaye Lee Gori,Asha Bhosle|Manna Dey,/artist/asha-bhosle-1|/artist/manna-dey,06:36,https://gaana.com//song/baoor-ho-gaye-lee-gori
Sabki God Sanwarnewali,Usha Mangeshkar,/artist/usha-mangeshkar-2,04:35,https://gaana.com//song/sabki-god-sanwarnewali-2
Pitari Ke Nathiya Pe Itna Guman,Suman Kalyanpur,/artist/suman-kalyanpur,03:32,https://gaana.com//song/pitari-ke-nathiya-pe-itna-guman
Bhaile Sagunwa Ki Abke,Aparna Mayekar|Dilraj Kaur|Suresh Wadkar|Udit Narayan,/artist/aparna-mayekar|/artist/dilraj-kaur|/artist/suresh-wadkar|/artist/udit-narayan,06:02,https://gaana.com//song/bhaile-sagunwa-ki-abke
Taadi Khanwa Mein Taadiya Chuat Hai,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,04:36,https://gaana.com//song/taadi-khanwa-mein-taadiya-chuat-hai-1
Adhi Adhi Ratiya,Asha Bhosle,/artist/asha-bhosle-1,03:11,https://gaana.com//song/adhi-adhi-ratiya
A Vakeel Babu,Asha Bhosle|Mohammad Aziz,/artist/asha-bhosle-1|/artist/mohammad-aziz,06:30,https://gaana.com//song/a-vakeel-babu
Ratiya Sansana Hoye More Raja,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,05:11,https://gaana.com//song/ratiya-sansana-hoye-more-raja-1
Ladika Ho Bis Baris Ka,YASHPAL SINGH|Kavita Krishnamurthy,/artist/yashpal-singh|/artist/kavita-subramaniam,05:02,https://gaana.com//song/ladika-ho-bis-baris-ka
Ae Jameen Gagan Ke Malik,Dilraj Kaur,/artist/dilraj-kaur,05:29,https://gaana.com//song/ae-jameen-gagan-ke-malik
Chor Chor Chor Chor - Chori Kare Chor,Alka Yagnik|Udit Narayan,/artist/alka-yagnik|/artist/udit-narayan,05:00,https://gaana.com//song/chor-chor-chor-chor-chori-kare-chor
Dildaar Dagabaaj Raja Wahi Bagiya Ma,Yasmin Faizabadi,/artist/yasmin-faizabadi,05:16,https://gaana.com//song/dildaar-dagabaaj-raja-wahi-bagiya-ma
Debey Gahanaa,Mahendra Kapoor|Vani Jairam,/artist/mahendra-kapoor|/artist/vani-jayaram,03:23,https://gaana.com//song/debey-gahanaa
O Baanki Dhobiniya,Anuradha Paudwal|Kavita Krishnamurthy,/artist/anuradha-paudwal-2|/artist/kavita-subramaniam,07:01,https://gaana.com//song/o-baanki-dhobiniya
Tora Se Rajina Re Naginiyaan,Shabbir Kumar,/artist/shabbir-kumar,05:02,https://gaana.com//song/tora-se-rajina-re-naginiyaan
Chali Aawa Sugmona Nadiya Ke Paar,Chandrani Mukherjee|BRIJ KISHOR,/artist/chandrani-mukherjee|/artist/brij-kishor,06:47,https://gaana.com//song/chali-aawa-sugmona-nadiya-ke-paar
Jeeora Khol Ke Mang,Alka Yagnik,/artist/alka-yagnik,05:04,https://gaana.com//song/jeeora-khol-ke-mang
