name,singer,singer_id,duration,link
Bhidedere Kalia,Bikahs,/artist/bikahs,05:13,https://gaana.com//song/bhidedere-kalia
Mori Jidoku Ma Lchha,Swagatika,/artist/swagatika,04:00,https://gaana.com//song/mori-jidoku-ma-lchha
Sanchare Mana,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,https://gaana.com//song/sanchare-mana
Olei Bharija,Sekhar Ghosh,/artist/sekhar-ghosh,03:07,https://gaana.com//song/olei-bharija
Jete Jahin Achha,Prafulla Kar,/artist/prafulla-kar,03:01,https://gaana.com//song/jete-jahin-achha
Goda Jod Ka,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:23,https://gaana.com//song/goda-jod-ka
Siri Siri Sita,Pushpa Panda,/artist/pushpa-panda,03:18,https://gaana.com//song/siri-siri-sita
Chhadanahe Chhadana,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:30,https://gaana.com//song/chhadanahe-chhadana
Nadi Nadi Alo Nadi,Mohd. Sajid|Bikash Das|Sangeeta Mohapatra|Mohd. Abid|Gopi Patnayak|Nandita Bhanja,/artist/mohd-sajid-1|/artist/bikash-das|/artist/sangeeta-mohapatra|/artist/mohd-abid-1|/artist/gopi-patnayak|/artist/nandita-bhanja,04:00,https://gaana.com//song/nadi-nadi-alo-nadi
Pacharibu Jadi,Bandita Roy,/artist/bandita-roy,04:58,https://gaana.com//song/pacharibu-jadi
Sakhire Goparu Gopinatha,Sekhar Ghosh,/artist/sekhar-ghosh,04:31,https://gaana.com//song/sakhire-goparu-gopinatha
Priya Priya Nera Priya,Badal Kumar,/artist/badal-kumar,05:39,https://gaana.com//song/priya-priya-nera-priya
Sinduka Bhitare,Pritinanda Rout Ray,/artist/pritinanda-rout-ray,05:36,https://gaana.com//song/sinduka-bhitare
Asami Mushir,mushir,/artist/mushir,04:25,https://gaana.com//song/asami-mushir
Bhauja Go,Subhalaxmi Dash,/artist/subhalaxmi-dash-1,02:05,https://gaana.com//song/bhauja-go
Howle Howle Kariba Prema,Santanu Mohapatra,/artist/santanu-mohapatra,04:56,https://gaana.com//song/howle-howle-kariba-prema
Darsana Delu,Sekhar Ghosh,/artist/sekhar-ghosh,03:33,https://gaana.com//song/darsana-delu
